82	1	1	1.646	3100
83	1	1	2.241	3100
84	1	1	1.944	3100
85	1	1	2.156	3100
86	1	1	3.434	3100
87	1	1	0.961	3100
88	1	1	2.201	3100
89	1	1	1.122	3100
90	1	1	2.163	3100
91	1	1	1.814	3100
92	1	1	0.379	3100
93	1	1	3.781	3100
94	1	1	0.765	3100
95	1	1	2.377	3100
96	1	1	1.654	3100
97	1	1	0.763	3100
98	1	1	3.268	3100
99	1	1	1.15	3100
100	1	1	2.658	3100
101	1	1	2.049	3100
102	1	1	1.153	3100
103	1	1	1.032	3100
104	1	1	2.446	3100
105	1	1	0.994	3100
106	1	1	1.603	3100
107	1	1	2.52	3100
108	1	1	1.701	3100
109	1	1	2.106	3100
110	1	1	0.852	3100
111	1	1	2.753	3100
112	1	1	1.493	3100
113	1	1	2.75	3100
114	1	1	2.245	3100
115	1	1	0.957	3100
116	1	1	1.834	3100
117	1	1	1.328	3100
118	1	1	1.197	3100
119	1	1	0.925	3100
120	1	1	0.842	3100
121	1	1	1.987	3100
122	1	1	1.387	3100
123	1	1	1.814	3100
124	1	1	4.333	3100
125	1	1	3.667	3100
126	2	0.044	245.5929602	3100
127	2	0.044	249.6707625	3100
128	2	0.044	145.8645315	3100
129	2	0.044	141.3211739	3100
130	2	0.044	122.0970987	3100
131	2	0.044	122.0970987	3100
132	2	0.044	178.4859017	3100
133	2	0.044	68.97137645	3100
134	2	0.044	252.1170245	3100
135	2	0.044	211.107272	3100
136	2	0.044	162.6412961	3100
137	2	0.044	166.4863208	3100
138	2	0.044	183.6122519	3100
139	2	0.044	113.9425426	3100
140	2	0.044	80.38901333	3100
141	2	0.044	90.99088002	3100
142	2	0.044	122.0970987	3100
143	2	0.044	118.4859001	3100
144	2	0.044	253.0491835	3100
145	2	0.044	223.340679	3100
146	2	0.044	66.64150327	3100
147	2	0.044	60.58299414	3100
148	2	0.044	127.457275	3100
149	2	0.044	44.27178474	3100
150	2	0.044	54.99004024	3100
151	2	0.044	62.91286733	3100
152	2	0.044	86.21369629	3100
153	2	0.044	40.54419735	3100
154	2	0.044	120.2338293	3100
155	2	0.044	146.3311352	3100
156	2	0.044	125.3601794	3100
157	2	0.044	86.68030006	3100
158	2	0.044	96.93195179	3100
159	2	0.044	162.6412961	3100
160	2	0.044	112.3110022	3100
161	2	0.044	181.0496011	3100
162	2	0.044	134.6796722	3100
163	2	0.044	104.3892237	3100
164	2	0.044	63.84502631	3100
165	2	0.044	60.11639038	3100
166	2	0.044	219.962258	3100
167	2	0.044	274.7195207	3100
168	2	0.044	137.3985566	3100
169	2	0.044	136.3112125	3100
170	2	0.044	113.7087164	3100
171	2	0.044	141.2047851	3100
172	2	0.044	161.2435819	3100
173	2	0.044	144.9323725	3100
174	2	0.044	113.7087164	3100
175	2	0.044	54.9124477	3100
176	2	0.044	175.6904733	3100
177	2	0.044	244.6608012	3100
178	2	0.044	26.56286113	3100
179	2	0.044	29.35933809	3100
180	2	0.044	126.2912899	3100
181	2	0.044	69.43693167	3100
182	2	0.044	40.07759358	3100
183	2	0.044	91.8066502	3100
184	2	0.044	90.40788745	3100
185	2	0.044	44.27178474	3100
186	2	0.044	96.93195179	3100
187	2	0.044	216.2336221	3100
188	2	0.044	263.7684876	3100
189	2	0.044	267.496075	3100
190	2	0.044	242.7975318	3100
191	2	0.044	238.1367369	3100
192	2	0.044	119.3016703	3100
193	2	0.044	64.7771853	3100
194	2	0.044	139.8060223	3100
195	2	0.044	224.1564492	3100
196	2	0.044	103.9226199	3100
197	2	0.044	114.1753202	3100
198	2	0.044	161.9419147	3100
199	2	0.044	122.7964801	3100
200	2	0.044	176.6215837	3100
201	2	0.044	229.2827993	3100
202	2	0.044	166.8354872	3100
203	2	0.044	171.0296784	3100
204	2	0.044	60.11639038	3100
205	2	0.044	54.52448502	3100
206	2	0.044	100.6605877	3100
207	2	0.044	147.7288494	3100
208	2	0.044	418.4869566	3100
209	2	0.044	125.8257347	3100
210	2	0.044	257.2433747	3100
211	2	0.044	102.9904609	3100
212	2	0.044	82.01950514	3100
213	2	0.044	162.6412961	3100
214	2	0.044	119.3016703	3100
215	2	0.044	71.76680486	3100
216	2	0.044	324.3504332	3100
217	2	0.044	150.9908816	3100
218	2	0.044	419.4191155	3100
219	2	0.044	330.5253311	3100
220	2	0.044	99.72842874	3100
221	2	0.044	101.7091355	3100
222	2	0.044	68.03921747	3100
223	2	0.044	100.1950325	3100
224	2	0.044	184.0788556	3100
225	2	0.044	140.2726261	3100
226	2	0.044	211.107272	3100
227	2	0.044	207.3796846	3100
228	2	0.044	78.75747297	3100
229	2	0.044	128.7386004	3100
230	2	0.044	53.59232604	3100
231	2	0.044	64.42697034	3100
232	2	0.044	64.7771853	3100
233	2	0.044	43.33962576	3100
234	2	0.044	268.1954563	3100
235	2	0.044	138.4083081	3100
236	2	0.044	224.6220044	3100
237	2	0.044	209.0101764	3100
238	2	0.044	376.545045	3100
239	2	0.044	125.3601794	3100
240	2	0.044	98.33071454	3100
241	2	0.044	169.3991866	3100
242	2	0.044	157.5149459	3100
243	2	0.044	143.5346583	3100
244	2	0.044	68.03921747	3100
245	2	0.044	100.6605877	3100
246	2	0.044	183.6122519	3100
247	2	0.044	142.6024993	3100
248	2	0.044	146.7966904	3100
249	2	0.044	204.35043	3100
250	2	0.044	254.2141201	3100
251	2	0.044	194.3305073	3100
252	2	0.044	94.6020786	3100
253	2	0.044	63.84502631	3100
254	2	0.044	95.53423759	3100
255	2	0.044	53.59232604	3100
256	2	0.044	185.0099661	3100
257	2	0.044	367.2245037	3100
258	2	0.044	207.8452398	3100
259	2	0.044	256.7778195	3100
260	2	0.044	453.4382	3100
261	2	0.044	245.5929602	3100
262	2	0.044	14.91244665	3100
263	2	0.044	83.88382311	3100
264	2	0.044	52.19461183	3100
265	2	0.044	43.80622952	3100
266	2	0.044	208.7773988	3100
267	2	0.044	174.7583143	3100
268	2	0.044	286.8365389	3100
269	2	0.044	220.4278133	3100
270	2	0.044	92.27220542	3100
271	2	0.044	78.87386177	3100
272	2	0.044	69.90353544	3100
273	2	0.044	106.0197155	3100
274	2	0.044	121.6315435	3100
275	2	0.044	136.1948237	3100
276	2	0.044	136.5439902	3100
277	2	0.044	191.5350789	3100
278	2	0.044	253.5157873	3100
279	2	0.044	190.60292	3100
280	2	0.044	257.2433747	3100
281	2	0.044	128.6222116	3100
282	2	0.044	99.26287353	3100
283	2	0.044	157.0493907	3100
284	2	0.044	446.9141357	3100
285	2	0.044	442.2543893	3100
286	2	0.044	165.9033282	3100
287	2	0.044	183.6122519	3100
288	2	0.044	226.9518776	3100
289	2	0.044	129.0877668	3100
290	2	0.044	110.4466842	3100
291	2	0.044	45.7869363	3100
292	2	0.044	145.3989762	3100
293	2	0.044	572.3907039	3100
294	2	0.044	119.0688927	3100
295	2	0.044	265.631757	3100
296	2	0.044	307.1081133	3100
297	2	0.044	348.1178659	3100
298	2	0.044	53.59232604	3100
299	2	0.044	110.6018693	3100
300	2	0.044	174.7583143	3100
301	2	0.044	155.1850727	3100
302	2	0.044	162.1757409	3100
303	2	0.044	377.0116488	3100
304	2	0.044	118.8350666	3100
305	2	0.044	75.02988558	3100
306	2	0.044	189.4379834	3100
307	2	0.044	211.3410981	3100
308	2	0.044	38.21327562	3100
309	2	0.044	113.35955	3100
310	2	0.044	209.7095578	3100
311	2	0.044	179.0688943	3100
312	2	0.044	108.5834148	3100
313	2	0.044	84.81598209	3100
314	2	0.044	324.5842593	3100
315	2	0.044	161.7091371	3100
316	2	0.044	149.5931674	3100
317	2	0.044	103.4570647	3100
318	2	0.044	87.61245904	3100
319	2	0.044	118.6022889	3100
320	2	0.044	385.4000311	3100
321	2	0.044	277.2821715	3100
322	2	0.044	98.33071454	3100
323	2	0.044	76.42759978	3100
324	2	0.044	239.0688959	3100
325	2	0.044	392.3896506	3100
326	2	0.044	231.7678576	3100
327	2	0.044	307.5736685	3100
328	2	0.044	96.00084135	3100
329	2	0.044	220.894417	3100
330	2	0.044	72.23340863	3100
331	2	0.044	112.8939948	3100
332	2	0.044	148.6610084	3100
333	2	0.044	117.0881859	3100
334	2	0.044	54.52448502	3100
335	2	0.044	77.82531398	3100
336	2	0.044	182.6800929	3100
337	2	0.044	178.9525055	3100
338	2	0.044	191.0684752	3100
339	2	0.044	168.2332014	3100
340	2	0.044	240.4666101	3100
341	2	0.044	168.6998052	3100
342	2	0.044	197.1269843	3100
343	2	0.044	240.4666101	3100
344	2	0.044	81.55394992	3100
345	2	0.044	219.0300991	3100
346	2	0.044	241.398769	3100
347	2	0.044	256.0784381	3100
348	2	0.044	199.6896351	3100
349	2	0.044	142.1369441	3100
350	2	0.044	316.4286546	3100
351	2	0.044	175.6904733	3100
352	2	0.044	361.6325983	3100
353	2	0.044	250.2537551	3100
354	2	0.044	49.86473865	3100
355	2	0.044	89.47572846	3100
356	2	0.044	243.263087	3100
357	2	0.044	156.3500093	3100
358	2	0.044	62.44731211	3100
359	2	0.044	80.15518717	3100
360	2	0.044	145.6317538	3100
361	2	0.044	77.0095438	3100
362	2	0.044	41.94191155	3100
363	2	0.044	93.70871589	3100
364	2	0.044	82.95166412	3100
365	2	0.044	87.26224408	3100
366	2	0.044	184.6995959	3100
367	2	0.044	160.4278117	3100
368	2	0.044	96.46639657	3100
369	2	0.044	120.2338293	3100
370	2	0.044	197.3597619	3100
371	2	0.044	198.9913023	3100
372	2	0.044	129.5543706	3100
373	2	0.044	277.1657827	3100
374	2	0.044	263.7684876	3100
375	2	0.044	69.55332048	3100
