110		111		1		6.328105E-02
110		160		1		6.328105E-02
111		112		1		6.328105E-02
111		161		1		6.328105E-02
112		113		1		6.328105E-02
112		162		1		6.328105E-02
113		114		1		6.328105E-02
113		163		1		6.328105E-02
114		115		1		6.328105E-02
114		164		1		6.328105E-02
115		116		1		6.328105E-02
115		165		1		6.328105E-02
116		117		1		6.328105E-02
116		166		1		6.328105E-02
117		118		1		6.328105E-02
117		167		1		6.328105E-02
118		119		1		6.328105E-02
118		168		1		6.328105E-02
119		120		1		6.328105E-02
119		169		1		6.328105E-02
120		121		1		6.328105E-02
120		170		1		6.328105E-02
121		122		1		6.328105E-02
121		171		1		6.328105E-02
122		123		1		6.328105E-02
122		172		1		6.328105E-02
123		124		1		6.328105E-02
123		173		1		6.328105E-02
124		125		1		6.328105E-02
124		174		1		6.328105E-02
125		126		1		6.328105E-02
125		175		1		6.328105E-02
126		127		1		6.328105E-02
126		176		1		6.328105E-02
127		128		1		6.328105E-02
127		177		1		6.328105E-02
128		129		1		6.328105E-02
128		178		1		6.328105E-02
129		130		1		6.328105E-02
129		179		1		6.328105E-02
130		131		1		6.328105E-02
130		180		1		6.328105E-02
131		132		1		6.328105E-02
131		181		1		6.328105E-02
132		133		1		6.328105E-02
132		182		1		6.328105E-02
133		134		1		6.328105E-02
133		183		1		6.328105E-02
134		135		1		6.328105E-02
134		184		1		6.328105E-02
135		136		1		6.328105E-02
135		185		1		6.328105E-02
136		137		1		6.328105E-02
136		186		1		6.328105E-02
137		138		1		6.328105E-02
137		187		1		6.328105E-02
138		139		1		6.328105E-02
138		188		1		6.328105E-02
139		140		1		6.328105E-02
139		189		1		6.328105E-02
140		141		1		6.328105E-02
140		190		1		6.328105E-02
141		142		1		6.328105E-02
141		191		1		6.328105E-02
142		143		1		6.328105E-02
142		192		1		6.328105E-02
143		144		1		6.328105E-02
143		193		1		6.328105E-02
144		145		1		6.328105E-02
144		194		1		6.328105E-02
145		146		1		6.328105E-02
145		195		1		6.328105E-02
146		147		1		6.328105E-02
146		196		1		6.328105E-02
147		148		1		6.328105E-02
147		197		1		6.328105E-02
148		149		1		6.328105E-02
148		198		1		6.328105E-02
149		150		1		6.328105E-02
149		199		1		6.328105E-02
150		200		1		6.328105E-02
151		152		1		6.328105E-02
151		201		1		6.328105E-02
152		153		1		6.328105E-02
152		202		1		6.328105E-02
153		154		1		6.328105E-02
153		203		1		6.328105E-02
154		155		1		6.328105E-02
154		204		1		6.328105E-02
155		156		1		6.328105E-02
155		205		1		6.328105E-02
156		157		1		6.328105E-02
156		206		1		6.328105E-02
157		158		1		6.328105E-02
157		207		1		6.328105E-02
158		159		1		6.328105E-02
158		208		1		6.328105E-02
159		160		1		6.328105E-02
159		209		1		6.328105E-02
160		161		1		6.328105E-02
160		210		1		6.328105E-02
161		162		1		6.328105E-02
161		211		1		6.328105E-02
162		163		1		6.328105E-02
162		212		1		6.328105E-02
163		164		1		6.328105E-02
163		213		1		6.328105E-02
164		165		1		6.328105E-02
164		214		1		6.328105E-02
165		166		1		6.328105E-02
165		215		1		6.328105E-02
166		167		1		6.328105E-02
166		216		1		6.328105E-02
167		168		1		6.328105E-02
167		217		1		6.328105E-02
168		169		1		6.328105E-02
168		218		1		6.328105E-02
169		170		1		6.328105E-02
169		219		1		6.328105E-02
170		171		1		6.328105E-02
170		220		1		6.328105E-02
171		172		1		6.328105E-02
171		221		1		6.328105E-02
172		173		1		6.328105E-02
172		222		1		6.328105E-02
173		174		1		6.328105E-02
173		223		1		6.328105E-02
174		175		1		6.328105E-02
174		224		1		6.328105E-02
175		176		1		6.328105E-02
175		225		1		6.328105E-02
176		177		1		6.328105E-02
176		226		1		6.328105E-02
177		178		1		6.328105E-02
177		227		1		6.328105E-02
178		179		1		6.328105E-02
178		228		1		6.328105E-02
179		180		1		6.328105E-02
179		229		1		6.328105E-02
180		181		1		6.328105E-02
180		230		1		6.328105E-02
181		182		1		6.328105E-02
181		231		1		6.328105E-02
182		183		1		6.328105E-02
182		232		1		6.328105E-02
183		184		1		6.328105E-02
183		233		1		6.328105E-02
184		185		1		6.328105E-02
184		234		1		6.328105E-02
185		186		1		6.328105E-02
185		235		1		6.328105E-02
186		187		1		6.328105E-02
186		236		1		6.328105E-02
187		188		1		6.328105E-02
187		237		1		6.328105E-02
188		189		1		6.328105E-02
188		238		1		6.328105E-02
189		190		1		6.328105E-02
189		239		1		6.328105E-02
190		191		1		6.328105E-02
190		240		1		6.328105E-02
191		192		1		6.328105E-02
191		241		1		6.328105E-02
192		193		1		6.328105E-02
192		242		1		6.328105E-02
193		194		1		6.328105E-02
193		243		1		6.328105E-02
194		195		1		6.328105E-02
194		244		1		6.328105E-02
195		196		1		6.328105E-02
195		245		1		6.328105E-02
196		197		1		6.328105E-02
196		246		1		6.328105E-02
197		198		1		6.328105E-02
197		247		1		6.328105E-02
198		199		1		6.328105E-02
198		248		1		6.328105E-02
199		200		1		6.328105E-02
199		249		1		6.328105E-02
200		250		1		6.328105E-02
201		202		1		6.328105E-02
201		251		1		6.328105E-02
202		203		1		6.328105E-02
202		252		1		6.328105E-02
203		204		1		6.328105E-02
203		253		1		6.328105E-02
204		205		1		6.328105E-02
204		254		1		6.328105E-02
205		206		1		6.328105E-02
205		255		1		6.328105E-02
206		207		1		6.328105E-02
206		256		1		6.328105E-02
207		208		1		6.328105E-02
207		257		1		6.328105E-02
208		209		1		6.328105E-02
208		258		1		6.328105E-02
209		210		1		6.328105E-02
209		259		1		6.328105E-02
210		211		1		6.328105E-02
210		260		1		6.328105E-02
211		212		1		6.328105E-02
211		261		1		6.328105E-02
212		213		1		6.328105E-02
212		262		1		6.328105E-02
213		214		1		6.328105E-02
213		263		1		6.328105E-02
214		215		1		6.328105E-02
214		264		1		6.328105E-02
215		216		1		6.328105E-02
215		265		1		6.328105E-02
216		217		1		6.328105E-02
216		266		1		6.328105E-02
217		218		1		6.328105E-02
217		267		1		6.328105E-02
218		219		1		6.328105E-02
218		268		1		6.328105E-02
219		220		1		6.328105E-02
219		269		1		6.328105E-02
220		221		1		6.328105E-02
220		270		1		6.328105E-02
221		222		1		6.328105E-02
221		271		1		6.328105E-02
222		223		1		6.328105E-02
222		272		1		6.328105E-02
223		224		1		6.328105E-02
223		273		1		6.328105E-02
224		225		1		6.328105E-02
224		274		1		6.328105E-02
225		226		1		6.328105E-02
225		275		1		6.328105E-02
226		227		1		6.328105E-02
226		276		1		6.328105E-02
227		228		1		6.328105E-02
227		277		1		6.328105E-02
228		229		1		6.328105E-02
228		278		1		6.328105E-02
229		230		1		6.328105E-02
229		279		1		6.328105E-02
230		231		1		6.328105E-02
230		280		1		6.328105E-02
231		232		1		6.328105E-02
231		281		1		6.328105E-02
232		233		1		6.328105E-02
232		282		1		6.328105E-02
233		234		1		6.328105E-02
233		283		1		6.328105E-02
234		235		1		6.328105E-02
234		284		1		6.328105E-02
235		236		1		6.328105E-02
235		285		1		6.328105E-02
236		237		1		6.328105E-02
236		286		1		6.328105E-02
237		238		1		6.328105E-02
237		287		1		6.328105E-02
238		239		1		6.328105E-02
238		288		1		6.328105E-02
239		240		1		6.328105E-02
239		289		1		6.328105E-02
240		241		1		6.328105E-02
240		290		1		6.328105E-02
241		242		1		6.328105E-02
241		291		1		6.328105E-02
242		243		1		6.328105E-02
242		292		1		6.328105E-02
243		244		1		6.328105E-02
243		293		1		6.328105E-02
244		245		1		6.328105E-02
244		294		1		6.328105E-02
245		246		1		6.328105E-02
245		295		1		6.328105E-02
246		247		1		6.328105E-02
246		296		1		6.328105E-02
247		248		1		6.328105E-02
247		297		1		6.328105E-02
248		249		1		6.328105E-02
248		298		1		6.328105E-02
249		250		1		6.328105E-02
249		299		1		6.328105E-02
250		300		1		6.328105E-02
251		252		1		6.328105E-02
251		301		1		6.328105E-02
252		253		1		6.328105E-02
252		302		1		6.328105E-02
253		254		1		6.328105E-02
253		303		1		6.328105E-02
254		255		1		6.328105E-02
254		304		1		6.328105E-02
255		256		1		6.328105E-02
255		305		1		6.328105E-02
256		257		1		6.328105E-02
256		306		1		6.328105E-02
257		258		1		6.328105E-02
257		307		1		6.328105E-02
258		259		1		6.328105E-02
258		308		1		6.328105E-02
259		260		1		6.328105E-02
259		309		1		6.328105E-02
260		261		1		6.328105E-02
260		310		1		6.328105E-02
261		262		1		6.328105E-02
261		311		1		6.328105E-02
262		263		1		6.328105E-02
262		312		1		6.328105E-02
263		264		1		6.328105E-02
263		313		1		6.328105E-02
264		265		1		6.328105E-02
264		314		1		6.328105E-02
265		266		1		6.328105E-02
265		315		1		6.328105E-02
266		267		1		6.328105E-02
266		316		1		6.328105E-02
267		268		1		6.328105E-02
267		317		1		6.328105E-02
268		269		1		6.328105E-02
268		318		1		6.328105E-02
269		270		1		6.328105E-02
269		319		1		6.328105E-02
270		271		1		6.328105E-02
270		320		1		6.328105E-02
271		272		1		6.328105E-02
271		321		1		6.328105E-02
272		273		1		6.328105E-02
272		322		1		6.328105E-02
273		274		1		6.328105E-02
273		323		1		6.328105E-02
274		275		1		6.328105E-02
274		324		1		6.328105E-02
275		276		1		6.328105E-02
275		325		1		6.328105E-02
276		277		1		6.328105E-02
276		326		1		6.328105E-02
277		278		1		6.328105E-02
277		327		1		6.328105E-02
278		279		1		6.328105E-02
278		328		1		6.328105E-02
279		280		1		6.328105E-02
279		329		1		6.328105E-02
280		281		1		6.328105E-02
280		330		1		6.328105E-02
281		282		1		6.328105E-02
281		331		1		6.328105E-02
282		283		1		6.328105E-02
282		332		1		6.328105E-02
283		284		1		6.328105E-02
283		333		1		6.328105E-02
284		285		1		6.328105E-02
284		334		1		6.328105E-02
285		286		1		6.328105E-02
285		335		1		6.328105E-02
286		287		1		6.328105E-02
286		336		1		6.328105E-02
287		288		1		6.328105E-02
287		337		1		6.328105E-02
288		289		1		6.328105E-02
288		338		1		6.328105E-02
289		290		1		6.328105E-02
289		339		1		6.328105E-02
290		291		1		6.328105E-02
290		340		1		6.328105E-02
291		292		1		6.328105E-02
291		341		1		6.328105E-02
292		293		1		6.328105E-02
292		342		1		6.328105E-02
293		294		1		6.328105E-02
293		343		1		6.328105E-02
294		295		1		6.328105E-02
294		344		1		6.328105E-02
295		296		1		6.328105E-02
295		345		1		6.328105E-02
296		297		1		6.328105E-02
296		346		1		6.328105E-02
297		298		1		6.328105E-02
297		347		1		6.328105E-02
298		299		1		6.328105E-02
298		348		1		6.328105E-02
299		300		1		6.328105E-02
299		349		1		6.328105E-02
300		350		1		6.328105E-02
301		302		1		6.328105E-02
301		351		1		6.328105E-02
302		303		1		6.328105E-02
302		352		1		6.328105E-02
303		304		1		6.328105E-02
303		353		1		6.328105E-02
304		305		1		6.328105E-02
304		354		1		6.328105E-02
305		306		1		6.328105E-02
305		355		1		6.328105E-02
306		307		1		6.328105E-02
306		356		1		6.328105E-02
307		308		1		6.328105E-02
307		357		1		6.328105E-02
308		309		1		6.328105E-02
308		358		1		6.328105E-02
309		310		1		6.328105E-02
309		359		1		6.328105E-02
310		311		1		6.328105E-02
310		360		1		6.328105E-02
311		312		1		6.328105E-02
311		361		1		6.328105E-02
312		313		1		6.328105E-02
312		362		1		6.328105E-02
313		314		1		6.328105E-02
313		363		1		6.328105E-02
314		315		1		6.328105E-02
314		364		1		6.328105E-02
315		316		1		6.328105E-02
315		365		1		6.328105E-02
316		317		1		6.328105E-02
316		366		1		6.328105E-02
317		318		1		6.328105E-02
317		367		1		6.328105E-02
318		319		1		6.328105E-02
318		368		1		6.328105E-02
319		320		1		6.328105E-02
319		369		1		6.328105E-02
320		321		1		6.328105E-02
320		370		1		6.328105E-02
321		322		1		6.328105E-02
321		371		1		6.328105E-02
322		323		1		6.328105E-02
322		372		1		6.328105E-02
323		324		1		6.328105E-02
323		373		1		6.328105E-02
324		325		1		6.328105E-02
324		374		1		6.328105E-02
325		326		1		6.328105E-02
325		375		1		6.328105E-02
326		327		1		6.328105E-02
326		376		1		6.328105E-02
327		328		1		6.328105E-02
327		377		1		6.328105E-02
328		329		1		6.328105E-02
328		378		1		6.328105E-02
329		330		1		6.328105E-02
329		379		1		6.328105E-02
330		331		1		6.328105E-02
330		380		1		6.328105E-02
331		332		1		6.328105E-02
331		381		1		6.328105E-02
332		333		1		6.328105E-02
332		382		1		6.328105E-02
333		334		1		6.328105E-02
333		383		1		6.328105E-02
334		335		1		6.328105E-02
334		384		1		6.328105E-02
335		336		1		6.328105E-02
335		385		1		6.328105E-02
336		337		1		6.328105E-02
336		386		1		6.328105E-02
337		338		1		6.328105E-02
337		387		1		6.328105E-02
338		339		1		6.328105E-02
338		388		1		6.328105E-02
339		340		1		6.328105E-02
339		389		1		6.328105E-02
340		341		1		6.328105E-02
340		390		1		6.328105E-02
341		342		1		6.328105E-02
341		391		1		6.328105E-02
342		343		1		6.328105E-02
342		392		1		6.328105E-02
343		344		1		6.328105E-02
343		393		1		6.328105E-02
344		345		1		6.328105E-02
344		394		1		6.328105E-02
345		346		1		6.328105E-02
345		395		1		6.328105E-02
346		347		1		6.328105E-02
346		396		1		6.328105E-02
347		348		1		6.328105E-02
347		397		1		6.328105E-02
348		349		1		6.328105E-02
348		398		1		6.328105E-02
349		350		1		6.328105E-02
349		399		1		6.328105E-02
350		400		1		6.328105E-02
351		352		1		6.328105E-02
351		401		1		6.328105E-02
352		353		1		6.328105E-02
352		402		1		6.328105E-02
353		354		1		6.328105E-02
353		403		1		6.328105E-02
354		355		1		6.328105E-02
354		404		1		6.328105E-02
355		356		1		6.328105E-02
355		405		1		6.328105E-02
356		357		1		6.328105E-02
356		406		1		6.328105E-02
357		358		1		6.328105E-02
357		407		1		6.328105E-02
358		359		1		6.328105E-02
358		408		1		6.328105E-02
359		360		1		6.328105E-02
359		409		1		6.328105E-02
360		361		1		6.328105E-02
360		410		1		6.328105E-02
361		362		1		6.328105E-02
361		411		1		6.328105E-02
362		363		1		6.328105E-02
362		412		1		6.328105E-02
363		364		1		6.328105E-02
363		413		1		6.328105E-02
364		365		1		6.328105E-02
364		414		1		6.328105E-02
365		366		1		6.328105E-02
365		415		1		6.328105E-02
366		367		1		6.328105E-02
366		416		1		6.328105E-02
367		368		1		6.328105E-02
367		417		1		6.328105E-02
368		369		1		6.328105E-02
368		418		1		6.328105E-02
369		370		1		6.328105E-02
369		419		1		6.328105E-02
370		371		1		6.328105E-02
370		420		1		6.328105E-02
371		372		1		6.328105E-02
371		421		1		6.328105E-02
372		373		1		6.328105E-02
372		422		1		6.328105E-02
373		374		1		6.328105E-02
373		423		1		6.328105E-02
374		375		1		6.328105E-02
374		424		1		6.328105E-02
375		376		1		6.328105E-02
375		425		1		6.328105E-02
376		377		1		6.328105E-02
376		426		1		6.328105E-02
377		378		1		6.328105E-02
377		427		1		6.328105E-02
378		379		1		6.328105E-02
378		428		1		6.328105E-02
379		380		1		6.328105E-02
379		429		1		6.328105E-02
380		381		1		6.328105E-02
380		430		1		6.328105E-02
381		382		1		6.328105E-02
381		431		1		6.328105E-02
382		383		1		6.328105E-02
382		432		1		6.328105E-02
383		384		1		6.328105E-02
383		433		1		6.328105E-02
384		385		1		6.328105E-02
384		434		1		6.328105E-02
385		386		1		6.328105E-02
385		435		1		6.328105E-02
386		387		1		6.328105E-02
386		436		1		6.328105E-02
387		388		1		6.328105E-02
387		437		1		6.328105E-02
388		389		1		6.328105E-02
388		438		1		6.328105E-02
389		390		1		6.328105E-02
389		439		1		6.328105E-02
390		391		1		6.328105E-02
390		440		1		6.328105E-02
391		392		1		6.328105E-02
391		441		1		6.328105E-02
392		393		1		6.328105E-02
392		442		1		6.328105E-02
393		394		1		6.328105E-02
393		443		1		6.328105E-02
394		395		1		6.328105E-02
394		444		1		6.328105E-02
395		396		1		6.328105E-02
395		445		1		6.328105E-02
396		397		1		6.328105E-02
396		446		1		6.328105E-02
397		398		1		6.328105E-02
397		447		1		6.328105E-02
398		399		1		6.328105E-02
398		448		1		6.328105E-02
399		400		1		6.328105E-02
399		449		1		6.328105E-02
400		450		1		6.328105E-02
401		402		1		6.328105E-02
401		451		1		6.328105E-02
402		403		1		6.328105E-02
402		452		1		6.328105E-02
403		404		1		6.328105E-02
403		453		1		6.328105E-02
404		405		1		6.328105E-02
404		454		1		6.328105E-02
405		406		1		6.328105E-02
405		455		1		6.328105E-02
406		407		1		6.328105E-02
406		456		1		6.328105E-02
407		408		1		6.328105E-02
407		457		1		6.328105E-02
408		409		1		6.328105E-02
408		458		1		6.328105E-02
409		410		1		6.328105E-02
409		459		1		6.328105E-02
410		411		1		6.328105E-02
410		460		1		6.328105E-02
411		412		1		6.328105E-02
411		461		1		6.328105E-02
412		413		1		6.328105E-02
412		462		1		6.328105E-02
413		414		1		6.328105E-02
413		463		1		6.328105E-02
414		415		1		6.328105E-02
414		464		1		6.328105E-02
415		416		1		6.328105E-02
415		465		1		6.328105E-02
416		417		1		6.328105E-02
416		466		1		6.328105E-02
417		418		1		6.328105E-02
417		467		1		6.328105E-02
418		419		1		6.328105E-02
418		468		1		6.328105E-02
419		420		1		6.328105E-02
419		469		1		6.328105E-02
420		421		1		6.328105E-02
420		470		1		6.328105E-02
421		422		1		6.328105E-02
421		471		1		6.328105E-02
422		423		1		6.328105E-02
422		472		1		6.328105E-02
423		424		1		6.328105E-02
423		473		1		6.328105E-02
424		425		1		6.328105E-02
424		474		1		6.328105E-02
425		426		1		6.328105E-02
425		475		1		6.328105E-02
426		427		1		6.328105E-02
426		476		1		6.328105E-02
427		428		1		6.328105E-02
427		477		1		6.328105E-02
428		429		1		6.328105E-02
428		478		1		6.328105E-02
429		430		1		6.328105E-02
429		479		1		6.328105E-02
430		431		1		6.328105E-02
430		480		1		6.328105E-02
431		432		1		6.328105E-02
431		481		1		6.328105E-02
432		433		1		6.328105E-02
432		482		1		6.328105E-02
433		434		1		6.328105E-02
433		483		1		6.328105E-02
434		435		1		6.328105E-02
434		484		1		6.328105E-02
435		436		1		6.328105E-02
435		485		1		6.328105E-02
436		437		1		6.328105E-02
436		486		1		6.328105E-02
437		438		1		6.328105E-02
437		487		1		6.328105E-02
438		439		1		6.328105E-02
438		488		1		6.328105E-02
439		440		1		6.328105E-02
439		489		1		6.328105E-02
440		441		1		6.328105E-02
440		490		1		6.328105E-02
441		442		1		6.328105E-02
441		491		1		6.328105E-02
442		443		1		6.328105E-02
442		492		1		6.328105E-02
443		444		1		6.328105E-02
443		493		1		6.328105E-02
444		445		1		6.328105E-02
444		494		1		6.328105E-02
445		446		1		6.328105E-02
445		495		1		6.328105E-02
446		447		1		6.328105E-02
446		496		1		6.328105E-02
447		448		1		6.328105E-02
447		497		1		6.328105E-02
448		449		1		6.328105E-02
448		498		1		6.328105E-02
449		450		1		6.328105E-02
449		499		1		6.328105E-02
450		500		1		6.328105E-02
451		452		1		6.328105E-02
451		501		1		6.328105E-02
452		453		1		6.328105E-02
452		502		1		6.328105E-02
453		454		1		6.328105E-02
453		503		1		6.328105E-02
454		455		1		6.328105E-02
454		504		1		6.328105E-02
455		456		1		6.328105E-02
455		505		1		6.328105E-02
456		457		1		6.328105E-02
456		506		1		6.328105E-02
457		458		1		6.328105E-02
457		507		1		6.328105E-02
458		459		1		6.328105E-02
458		508		1		6.328105E-02
459		460		1		6.328105E-02
459		509		1		6.328105E-02
460		461		1		6.328105E-02
460		510		1		6.328105E-02
461		462		1		6.328105E-02
461		511		1		6.328105E-02
462		463		1		6.328105E-02
462		512		1		6.328105E-02
463		464		1		6.328105E-02
463		513		1		6.328105E-02
464		465		1		6.328105E-02
464		514		1		6.328105E-02
465		466		1		6.328105E-02
465		515		1		6.328105E-02
466		467		1		6.328105E-02
466		516		1		6.328105E-02
467		468		1		6.328105E-02
467		517		1		6.328105E-02
468		469		1		6.328105E-02
468		518		1		6.328105E-02
469		470		1		6.328105E-02
469		519		1		6.328105E-02
470		471		1		6.328105E-02
470		520		1		6.328105E-02
471		472		1		6.328105E-02
471		521		1		6.328105E-02
472		473		1		6.328105E-02
472		522		1		6.328105E-02
473		474		1		6.328105E-02
473		523		1		6.328105E-02
474		475		1		6.328105E-02
474		524		1		6.328105E-02
475		476		1		6.328105E-02
475		525		1		6.328105E-02
476		477		1		6.328105E-02
476		526		1		6.328105E-02
477		478		1		6.328105E-02
477		527		1		6.328105E-02
478		479		1		6.328105E-02
478		528		1		6.328105E-02
479		480		1		6.328105E-02
479		529		1		6.328105E-02
480		481		1		6.328105E-02
480		530		1		6.328105E-02
481		482		1		6.328105E-02
481		531		1		6.328105E-02
482		483		1		6.328105E-02
482		532		1		6.328105E-02
483		484		1		6.328105E-02
483		533		1		6.328105E-02
484		485		1		6.328105E-02
484		534		1		6.328105E-02
485		486		1		6.328105E-02
485		535		1		6.328105E-02
486		487		1		6.328105E-02
486		536		1		6.328105E-02
487		488		1		6.328105E-02
487		537		1		6.328105E-02
488		489		1		6.328105E-02
488		538		1		6.328105E-02
489		490		1		6.328105E-02
489		539		1		6.328105E-02
490		491		1		6.328105E-02
490		540		1		6.328105E-02
491		492		1		6.328105E-02
491		541		1		6.328105E-02
492		493		1		6.328105E-02
492		542		1		6.328105E-02
493		494		1		6.328105E-02
493		543		1		6.328105E-02
494		495		1		6.328105E-02
494		544		1		6.328105E-02
495		496		1		6.328105E-02
495		545		1		6.328105E-02
496		497		1		6.328105E-02
496		546		1		6.328105E-02
497		498		1		6.328105E-02
497		547		1		6.328105E-02
498		499		1		6.328105E-02
498		548		1		6.328105E-02
499		500		1		6.328105E-02
499		549		1		6.328105E-02
500		550		1		6.328105E-02
501		502		1		6.328105E-02
501		551		1		6.328105E-02
502		503		1		6.328105E-02
502		552		1		6.328105E-02
503		504		1		6.328105E-02
503		553		1		6.328105E-02
504		505		1		6.328105E-02
504		554		1		6.328105E-02
505		506		1		6.328105E-02
505		555		1		6.328105E-02
